Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags,Type,Popularity
Railway Preservation Society Of Ireland,http://www.steamtrainsireland.com,+353(0)14800553,-6.152749,53.282627000000005,Dublin,,Republic of Ireland,"Transport,Activity Operator,Museums and Attraction,Coach,Road",Museum,5.408342297916551
Architectural History Ireland,https://www.riai.ie/discover-architecture/architecture-tours,+353(0)16761703 ,-6.2473358,53.3399625,Dublin,,Ireland,"Walking,Activity Operator,Historic Houses and Castle,Tour",Walk/Nature,4.970901573666277
Angela's Ashes Walking Tour,https://www.limerick.ie/discover/eat-see-do/tours/angelas-ashes-walking-tours,+353(0)833000111,-8.62566,52.6653,Limerick,,Republic of Ireland,"Walking,Activity Operator,Literary Ireland,Tour",Walk/Nature,6.8091308020345185
Ballybunion 'Walking the Beach' Looped Walk,http://www.irishtrails.ie/Trail/Ballybunion-Loops---Beach-Walk/607/,+353(0)667121288,-9.671727706,52.52350188,Kerry,Ballybunion,Republic of Ireland,"Walking,Beach,Natural Landscape",Walk/Nature,3.7380663221557855
Emlagh Loop,http://www.irishtrails.ie/trail/Emlagh-Loop/685/,,-10.27308976,51.82468114,Kerry,,Ireland,"Walking,Beach,Natural Landscape",Walk/Nature,5.219311302553876
Listowel River Walk,http://www.irishtrails.ie/Trail/Listowel-Village-Walks---River-Walk/609/,,-9.483925274,52.44712012,Kerry,Listowel,Republic of Ireland,"Walking,Castle,Historic Houses and Castle,Public Park,Nature and Wildlife,Public Sculpture",Walk/Nature,4.292110331633118
Rinn Duin - Warren Point Loop,https://www.sportireland.ie/outdoors/walking/trails/rinn-duin-warren-point-loop?county=53&grade=402&length=All#list,3.53907E+11,-7.996944291,53.54103449,Roscommon,,Republic of Ireland,"Walking,Castle,Historic Houses and Castle,Ruins",Walk/Nature,5.152854378025447
Rinn Duin Castle Loop,https://www.sportireland.ie/outdoors/walking/trails/rinn-duin-castle-loop?county=53&grade=402&length=All#list,+353(0)906630252,-8.00432573,53.54419666,Roscommon,,Republic of Ireland,"Walking,Castle,Historic Houses and Castle,Ruins",Walk/Nature,6.216465787875494
Esker Monastery Retreat,http://www.facebook.com/Esker-Redemptorists-251128325046360/,+353(0)91844007,-8.683624,53.282256999999994,Galway,Kiltullagh,Republic of Ireland,"Walking,Church Abbey,Monastery,Churches,Abbeys and Monastery,Activity Operator",Walk/Nature,2.938897915508103
Bog of Frogs Trail,https://visithowth.ie/the-bog-of-frogs-trail/,35318323347,-6.066380923,53.38800343,Dublin,Howth,Republic of Ireland,"Walking,Forest Park,Park and Forest Walk,Marina,Venue,Natural Landscape",Walk/Nature,3.997845871459538
Dun na Rí Forest Park,http://www.coillte.ie/site/dun-a-ri-forest-park/,+353(0)494331942,-6.792601382000001,53.91922203,Cavan,Kingscourt,Republic of Ireland,"Walking,Forest Park,Park and Forest Walk,National Park,National and Forest Park,Public Park,Nature and Wildlife",Walk/Nature,6.22016999983768
Balrath Wood,,+353(0)18358022,-6.952315923,53.70557053,Meath,Balrath,Republic of Ireland,"Walking,Forest Park,Park and Forest Walk,National Park,National and Forest Park,Public Park,Nature and Wildlife",Walk/Nature,7.087601109346511
Glanageenty Loop,http://www.irishtrails.ie/Trail/Glanageenty-loop-/112/,,-9.458949696,52.23297151,Kerry,,Ireland,"Walking,Forest Park,Park and Forest Walk,Natural Landscape",Walk/Nature,5.215193860380266
Coolmelagh - Prospect Loop,http://www.irishtrails.ie/Trail/Coolmelagh---Prospect-Loop/427/,,-6.580390652,52.68619666,Wexford,Bunclody,Ireland,"Walking,Forest Park,Park and Forest Walk,Natural Landscape",Walk/Nature,3.4355693580257674
Salterbridge House Gardens,http://www.salterbridgehouseandgarden.com/,3535854952,-7.880476700000001,52.1489749,Waterford,Cappoquin,Ireland,"Walking,Gardens,Garden",Walk/Nature,6.131973775023839
Monksgrange Garden & Norman Gallery,http://www.monksgrangegarden.com,3.53539E+11,-6.7837777,52.5178443,Wexford,,Ireland,"Walking,Gardens,Garden",Walk/Nature,4.34072622060269
Aultaghreagh Cottage Garden,http://www.aultaghreaghcottagegarden.com,3.53239E+11,-9.083913637,51.77792113,Cork,Dunmanway,Republic of Ireland,"Walking,Gardens,Garden",Walk/Nature,6.033809231160159
Liss Ard Gardens,https://lissardestate.ie/,3532840000,-9.25326172,51.53755547,Cork,Skibbereen,Republic of Ireland,"Walking,Gardens,Garden",Walk/Nature,1.135098551255473
Glebe Gardens,http://www.glebegardens.com,3532820579,-9.361088,51.484541,Cork,Baltimore,Ireland,"Walking,Gardens,Garden",Walk/Nature,3.779234973734664
Ballynatray Gardens,http://www.ballynatray.com,3532497463,-7.887014,51.995470000000005,Cork,Youghal,Ireland,"Walking,Gardens,Garden",Walk/Nature,5.889367549098892
Cappoquin House Gardens,https://www.cappoquinhouseandgardens.com,3535854290,-7.850339900000001,52.1494507,Waterford,Cappoquin,Ireland,"Walking,Gardens,Garden,Historic Houses and Castle,Tour",Walk/Nature,6.110353611118932
Jenkinstown Wood - Walled Garden Loop,http://www.irishtrails.ie/Trail/Jenkinstown-Wood---Walled-Garden-loop/124/,,-7.289804987,52.73050689,Kilkenny,Jenkinstown,Ireland,"Walking,Gardens,Garden,Natural Landscape",Walk/Nature,5.099303669269986
"Victorian People's Flower Gardens, Phoenix Park",http://phoenixpark.ie/what-to-see/,+353(0)18213021,-6.2996629010000005,53.35038531,Dublin,Phoenix Park,Ireland,"Walking,Gardens,Garden,Public Park,Nature and Wildlife,Cafe,Food and Drink",Walk/Nature,5.984401306320844
Dromana House Gardens,https://dromanahouse.com,3532496144,-7.8651795,52.1075711,Waterford,Cappoquin,Ireland,"Walking,Gardens,Garden,Tour",Walk/Nature,3.6260400984472785
Cappoquin House,https://www.cappoquinhouseandgardens.com,3.53877E+11,-7.850339900000001,52.1494507,Waterford,Cappoquin,Ireland,"Walking,Historic Houses and Castle,Gardens,Garden,Tour",Walk/Nature,3.4610680772793976
Carlow Town Walk - Slí na Sláinte,https://carlowtourism.com/carlow-town-walk/,3.53599E+11,-6.929488900000001,52.8352498,Carlow,,Ireland,"Walking,Historic Houses and Castle,Public Park,Nature and Wildlife",Walk/Nature,5.886591136616859
Fawnglass Loop,https://www.irishtrails.ie/trail/Clare-Island---Fawnglass-loop/143/,,-9.988141954,53.79245548,Mayo,Clare Island,Republic of Ireland,"Walking,Island,Offshore Island",Walk/Nature,3.3003559380344893
Inishbiggle - Gubnadoogha Loop Walk,http://www.irishtrails.ie/Trail/Achill-Island---Gubnadoogha-Loop/494/,,-9.908755107000001,53.99601459,Mayo,Ballycroy,Republic of Ireland,"Walking,Island,Offshore Island",Walk/Nature,2.810755502099723
Inishbiggle - Bull's Mouth Loop Walk,http://www.irishtrails.ie/Trail/Achill-Island---Bull-s-Mouth-Loop/495/,,-9.900782034,53.99511637,Mayo,,Republic of Ireland,"Walking,Island,Offshore Island",Walk/Nature,4.306079790427134
Black Linn Loop,https://visithowth.ie/the-black-linn-loop-walk/,35318323347,-6.065795119,53.38799393,Dublin,Howth,Republic of Ireland,"Walking,Marina,Venue,Natural Landscape",Walk/Nature,6.642265008579097
Jenkinstown Wood Loop,http://www.irishtrails.ie/Trail/Jenkinstown-Wood---Jenkinstown-Wood-loop/125/,,-7.284483484,52.73116958,Kilkenny,Kilkenny City,Ireland,"Walking,Natural Landscape",Walk/Nature,4.372403958677622
Castlemorris - Pheasant loop,http://www.irishtrails.ie,,-7.278881548999999,52.470501600000006,Kilkenny,Knocktopher,Ireland,"Walking,Natural Landscape",Walk/Nature,4.3773084420157655
Abbeyleix Loops - Killamuck Bog,http://www.irishtrails.ie/Trail/Abbeyleix-Loops---Killamuck-Bog-loop/623/,,-7.353079202999999,52.90683053,Laois,Abbeyleix,Ireland,"Walking,Natural Landscape",Walk/Nature,4.916409749819656
Slieve Bloom Mountains,,,-7.567222200000001,53.0933333,Laois,,Ireland,"Walking,Natural Landscape",Walk/Nature,3.127432126715279
Freshford Loop,http://www.trailkilkenny.ie,,-7.3997411689999995,52.73450163,Kilkenny,Freshford,Republic of Ireland,"Walking,Natural Landscape",Walk/Nature,4.7450679019581905
Fionn MacCool Loop,http://www.irishtrails.ie/Trail/Fionn-MacCool-Loop---Bonane-Beara/473/,,-9.536642639,51.81601273,Kerry,Bonane,Republic of Ireland,"Walking,Natural Landscape",Walk/Nature,4.820133888895717
Piltown - Mountain Grove Loop,http://www.trailkilkenny.ie,+353(0)567752111,-7.341113595,52.35373178,Kilkenny,,Ireland,"Walking,Natural Landscape",Walk/Nature,4.138556664764403
Tullahought Kilmacoliver Loop Walk,http://www.trailkilkenny.ie,,-7.373104347999999,52.42256284,Kilkenny,,Republic of Ireland,"Walking,Natural Landscape",Walk/Nature,4.524510382831963
Tory Hill - Frochans Loop,http://www.trailkilkenny.ie,,-7.17550686,52.36787812,Kilkenny,Mullinavat,Republic of Ireland,"Walking,Natural Landscape",Walk/Nature,6.353096769063251
Castlemorris - Fern Loop,http://www.irishtrails.ie/Trail/Castlemorris---Fern-loop-/119/,,-7.212819444,52.48398887,Kilkenny,Knocktopher,Ireland,"Walking,Natural Landscape",Walk/Nature,6.302372138016922
Commons Loop,http://www.carlingford.ie,+353(0)429373033,-6.186023506000001,54.03790008,Louth,Carlingford,Republic of Ireland,"Walking,Natural Landscape",Walk/Nature,6.864169959625045
Castlemorris Wood - Holly Loop,http://www.irishtrails.ie/Trail/Castlemorris---Holly-loop/120/,,-7.27840948,52.47060617,Kilkenny,Knocktopher,Ireland,"Walking,Natural Landscape",Walk/Nature,5.251324889864753
Westport Greenway,http://www.mayowalks.ie/WalkingTrails/Greenway/WestportGreenway/,,-9.514346699999999,53.802130700000006,Mayo,Westport,Ireland,"Walking,Natural Landscape",Walk/Nature,5.248876959589426
Ballybunion Lahardane Walk,http://www.irishtrails.ie/Trail/Ballybunion-Loops---Lahardane-Hill-Walk/608/,+353(0)667121288,-9.653116507,52.50812603,Kerry,Ballybunion,Republic of Ireland,"Walking,Natural Landscape",Walk/Nature,4.751496191798083
Ballinastoe and Lower Vartry Reservoir Slí na Sláinte,http://www.irishheart.ie/iopen24/walking-routes-t-8_197_200_208_210.html,,-6.202243035,53.091232999999995,Wicklow,Roundwood,Ireland,"Walking,Natural Landscape",Walk/Nature,5.826407054272596
O'Gorman's Lane Loop Walk,http://www.irishtrails.ie/Trail/O-Gormans-Lane-/583/,,-7.182288408,52.59235277,Kilkenny,Bennettsbridge,Ireland,"Walking,Natural Landscape",Walk/Nature,3.1286525397833236
Newcastle Woods,http://visitlongford.ie/trails/newcastle-woods-walking-trail,3.53433E+11,-7.7261067,53.5621238,Longford,,Ireland,"Walking,Natural Landscape",Walk/Nature,5.323738974733007
Monicknew Trails,http://www.irishtrails.ie/Trail/Monicknew---Valley-Walk/256/,,-7.546328954,53.07598412,Laois,Clonaslee,Ireland,"Walking,Natural Landscape",Walk/Nature,3.557438522580897
Annaloughan Loop,http://www.irishtrails.ie/Trail/Annaloughan-loop/488/,+353(0)429352111,-6.186023506000001,54.03790008,Louth,Jenkinstown,Republic of Ireland,"Walking,Natural Landscape",Walk/Nature,4.940955200215119
Keel Uphill Downhill Loop,http://irishtrails.ie/Trail/Keel-Uphill-Downhill-Loop-Walk/666/,,-9.756397046,52.17636808,Kerry,Castlemaine,Ireland,"Walking,Natural Landscape",Walk/Nature,4.778843427827826
Grange Loops - Rooskey Loop,http://www.irishtrails.ie/trails.aspx?c=Louth,,-6.188670913999999,54.04287039,Louth,Grange,Ireland,"Walking,Natural Landscape",Walk/Nature,6.293695654918435
Ballinamuck Bog Loop,http://www.irishtrails.ie/Trail/Ballinamuck---Bog-Walk/139/,,-7.717482949,53.86680946,Longford,Ballinamuck,Ireland,"Walking,Natural Landscape",Walk/Nature,3.1917946029764437
Windgap Village Loop,http://facebook.com/windgap.tidytowns,+353(0)874186077,-7.398741817,52.46414155,Kilkenny,Windgap,Ireland,"Walking,Natural Landscape",Walk/Nature,4.390292167789024
Carlingford Lough Greenway,https://www.visitlouth.ie/explore-and-do/do/tours-and-trails-louth/carlingford-lough-greenway.html,3.53429E+11,-6.257084506,54.09031345,Louth,Carlingford,Ireland,"Walking,Natural Landscape",Walk/Nature,3.527014332338833
Molly Loop,http://www.irishtrails.ie/trails.aspx?c=Louth,,-6.187984267999999,54.04327358,Louth,Grange,Ireland,"Walking,Natural Landscape",Walk/Nature,8.845765294026789
Bearna Breac Loop,http://facebook.com/windgap.tidytowns,+353(0)874186077,-7.398690855,52.46418975,Kilkenny,Windgap,Ireland,"Walking,Natural Landscape",Walk/Nature,4.2127751737837915
Kerry Geopark,https://www.facebook.com/kerrygeopark,+353(0)877934663,-9.897747,51.837759000000005,Kerry,Sneem,Republic of Ireland,"Walking,Natural Landscape,Activity Operator",Walk/Nature,3.3250798248171733
Ballinastoe Slí,http://trails.ie/map.php?keyword=ballinastoe,,-6.226408999999999,53.109277600000006,Wicklow,Roundwood,Ireland,"Walking,Natural Landscape,Public Park,Nature and Wildlife",Walk/Nature,2.6933719538707477
Tramline Loop,https://visithowth.ie/the-tramline-loop/,35318323347,-6.066380923,53.38800343,Dublin,Howth,Republic of Ireland,"Walking,Natural Landscape,Public Park,Nature and Wildlife",Walk/Nature,2.536211753734117
Rosses Point Coastal Walk,https://www.discoverireland.ie/sligo,,-8.557107709,54.30834572,Sligo,Rosses Point,Republic of Ireland,"Walking,Natural Landscape,Public Sculpture",Walk/Nature,5.917334161193513
Carrowteige - Children of Lir Loop,http://www.irishtrails.ie/Trail/Carrowteige--Children-of-Lir--Loop/141/,,-9.813638062999999,54.31261173,Mayo,,Republic of Ireland,"Walking,Public Park,Nature and Wildlife,Public Sculpture",Walk/Nature,1.3067579018545694
Carrowteige - Black Ditch Loop,https://www.irishtrails.ie/Trail/Carrowteige---Black-Ditch-loop/140/ ,,-9.987016054,54.22138267,Mayo,,Republic of Ireland,"Walking,Public Park,Nature and Wildlife,Public Sculpture",Walk/Nature,6.233272813036652
Broadford Ashford Walking Trails - Killagholehane Way,http://walkbroadfordashford.com/trail/killagholehane-way/,,-8.972707000000002,52.346003,Limerick,Broadford,Ireland,"Walking,Ruins,Historic Houses and Castle",Walk/Nature,4.825481663743618
Glasnevin Cemetery Museum,http://www.glasnevinmuseum.ie,35318826550,-6.2770874,53.37003000000001,Dublin,Glasnevin,Ireland,"Walking,Tracing Your Ancestors,Gardens,Garden,Museums and Attraction,Public Sculpture,Cafe,Food and Drink,Food Shops,Shopping,Tour",Museum,5.803781561916917
Rumley's Open Farm,https://rumleysfarm.ie/,3.53215E+11,-8.5365005,51.83483762,Cork,,Ireland,"Walking,Zip Lining,Activity Operator,Visitor Farm,Cafe,Food and Drink,Food Shops,Shopping",Shopping,4.857082360054122
